RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
220,1389,FRG,HERBERGER Sepp (FRG),S,4,Horst ECKEL,GK,G3' G77'
220,1389,NIR,DOHERTY Peter (NIR),S,4,Danny BLANCHFLOWER,C,G3' G77'
220,1389,FRG,HERBERGER Sepp (FRG),S,6,Horst SZYMANIAK,C,G3' G77'
220,1389,NIR,DOHERTY Peter (NIR),S,5,Richard KEITH,C,G3' G77'
220,1389,FRG,HERBERGER Sepp (FRG),S,7,Georg STOLLENWERK,C,G3' G77'
220,1389,NIR,DOHERTY Peter (NIR),S,6,Bertie PEACOCK,C,G3' G77'
220,1389,FRG,HERBERGER Sepp (FRG),S,8,Helmut RAHN,C,G20'
220,1389,NIR,DOHERTY Peter (NIR),S,7,Billy BINGHAM,C,G20'
220,1389,FRG,HERBERGER Sepp (FRG),S,9,Fritz WALTER,C,G20'
220,1389,NIR,DOHERTY Peter (NIR),S,8,Wilbur CUSH,C,G20'
220,1389,FRG,HERBERGER Sepp (FRG),S,11,Hans SCHAEFER,C,G20'
220,1389,NIR,DOHERTY Peter (NIR),S,10,Jimmy McILROY,C,G20'
220,1389,FRG,HERBERGER Sepp (FRG),S,12,Uwe SEELER,C,G79'
220,1389,NIR,DOHERTY Peter (NIR),S,11,Peter McPARLAND,C,G19' G60'
220,1389,FRG,HERBERGER Sepp (FRG),S,13,Berni KLODT,C,G19' G60'
220,1389,NIR,DOHERTY Peter (NIR),S,13,Tommy CASEY,C,G19' G60'
220,1389,FRG,HERBERGER Sepp (FRG),N,5,Heinz WEWERS,C,G19' G60'
220,1389,NIR,DOHERTY Peter (NIR),N,9,Billy SIMPSON,C,G19' G60'
220,1389,FRG,HERBERGER Sepp (FRG),N,10,Alfred SCHMIDT,C,G19' G60'
220,1389,NIR,DOHERTY Peter (NIR),N,12,Norman UPRICHARD,C,G19' G60'
220,1389,FRG,HERBERGER Sepp (FRG),N,14,Hans CIESCLARCZYK,C,G19' G60'
220,1389,NIR,DOHERTY Peter (NIR),N,14,Jackie SCOTT,C,G19' G60'
220,1389,FRG,HERBERGER Sepp (FRG),N,15,Alfred KELBASSA,C,G19' G60'
220,1389,NIR,DOHERTY Peter (NIR),N,15,Sammy McCRORY,C,G19' G60'
220,1389,FRG,HERBERGER Sepp (FRG),N,16,Hans STURM,C,G19' G60'
220,1389,NIR,DOHERTY Peter (NIR),N,16,Derek DOUGAN,C,G19' G60'
220,1389,FRG,HERBERGER Sepp (FRG),N,17,Karl-Heinz SCHNELLINGER,C,G19' G60'
220,1389,NIR,DOHERTY Peter (NIR),N,17,Fay COYLE,C,G19' G60'
220,1389,FRG,HERBERGER Sepp (FRG),N,18,Rudi HOFFMANN,C,G19' G60'
220,1389,NIR,DOHERTY Peter (NIR),N,18,Roy REA,C,G19' G60'
220,1389,FRG,HERBERGER Sepp (FRG),N,19,Wolfgang PETERS,C,G19' G60'
220,1389,NIR,DOHERTY Peter (NIR),N,19,Len GRAHAM,C,G19' G60'
220,1389,FRG,HERBERGER Sepp (FRG),N,20,Hermann NUBER,C,G19' G60'
220,1389,NIR,DOHERTY Peter (NIR),N,20,Sammy CHAPMAN,C,G19' G60'
220,1389,FRG,HERBERGER Sepp (FRG),N,21,Gunter SAWITZKI,C,G19' G60'
220,1389,NIR,DOHERTY Peter (NIR),N,21,Tommy HAMILL,C,G19' G60'
220,1389,FRG,HERBERGER Sepp (FRG),N,22,Heinz KWIATKOWSKI,C,G19' G60'
220,1389,NIR,DOHERTY Peter (NIR),N,22,Bobby TRAINOR,C,G19' G60'
220,1403,HUN,BAROTI Lajos (HUN),S,22,Istvan ILKU,GK,G19' G60'
220,1403,MEX,LOPEZ Antonio (ESP),S,1,Antonio CARBAJAL,GKC,G19' G60'
220,1403,HUN,BAROTI Lajos (HUN),S,2,Sandor MATRAI,GKC,G19' G60'
220,1403,MEX,LOPEZ Antonio (ESP),S,2,Jesus DEL MURO,GKC,G19' G60'
220,1403,HUN,BAROTI Lajos (HUN),S,3,Ferenc SIPOS,GKC,G19' G60'
220,1403,MEX,LOPEZ Antonio (ESP),S,6,Francisco FLORES,GKC,G19' G60'
220,1403,HUN,BAROTI Lajos (HUN),S,4,Laszlo SAROSI,GKC,G19' G60'
220,1403,MEX,LOPEZ Antonio (ESP),S,8,Salvador REYES,GKC,G19' G60'
220,1403,HUN,BAROTI Lajos (HUN),S,7,Laszlo BUDAI,GKC,G19' G60'
220,1403,MEX,LOPEZ Antonio (ESP),S,11,Enrique SESMA,GKC,G19' G60'
220,1403,HUN,BAROTI Lajos (HUN),S,8,Lajos TICHY,GKC,G19' G46'
220,1403,MEX,LOPEZ Antonio (ESP),S,14,Miguel GUTIERREZ,GKC,G19' G46'
220,1403,HUN,BAROTI Lajos (HUN),S,9,Nandor HIDEGKUTI,C,G19' G46'
220,1403,MEX,LOPEZ Antonio (ESP),S,15,Guillermo SEPULVEDA,C,G19' G46'
220,1403,HUN,BAROTI Lajos (HUN),S,11,Karoly SANDOR,C,G54'
220,1403,MEX,LOPEZ Antonio (ESP),S,17,Raul CARDENAS,C,G54'
220,1403,HUN,BAROTI Lajos (HUN),S,14,Ferenc SZOJKA,C,G54'
220,1403,MEX,LOPEZ Antonio (ESP),S,19,Jaime BELMONTE,C,G54'
220,1403,HUN,BAROTI Lajos (HUN),S,15,Antal KOTASZ,C,G54'
220,1403,MEX,LOPEZ Antonio (ESP),S,20,Carlos BLANCO,C,G54'
220,1403,HUN,BAROTI Lajos (HUN),S,20,Jozsef BENCSIS,C,G69'
220,1403,MEX,LOPEZ Antonio (ESP),S,22,Carlos GONZALEZ,C,G69'
220,1403,HUN,BAROTI Lajos (HUN),N,1,Gyula GROSICS,C,G69'
220,1403,MEX,LOPEZ Antonio (ESP),N,3,Jorge ROMO,C,G69'
220,1403,HUN,BAROTI Lajos (HUN),N,5,Jozsef BOZSIK,C,G69'
220,1403,MEX,LOPEZ Antonio (ESP),N,4,Jose VILLEGAS,C,G69'
220,1403,HUN,BAROTI Lajos (HUN),N,6,Pal BERENDY,C,G69'
220,1403,MEX,LOPEZ Antonio (ESP),N,5,Alfonso PORTUGAL,C,G69'
220,1403,HUN,BAROTI Lajos (HUN),N,10,Dezso BUNDZSAK,C,G69'
220,1403,MEX,LOPEZ Antonio (ESP),N,7,Alfredo HERNANDEZ,C,G69'
220,1403,HUN,BAROTI Lajos (HUN),N,12,Bela KARPATI,C,G69'
220,1403,MEX,LOPEZ Antonio (ESP),N,9,Carlos CALDERON DE LA BARCA,C,G69'
220,1403,HUN,BAROTI Lajos (HUN),N,13,Oszkar SZIGETI,C,G69'
220,1403,MEX,LOPEZ Antonio (ESP),N,10,Crescencio GUTIERREZ,C,G69'
220,1403,HUN,BAROTI Lajos (HUN),N,16,Laszlo LACHOS,C,G69'
220,1403,MEX,LOPEZ Antonio (ESP),N,12,Manuel CAMACHO,C,G69'
220,1403,HUN,BAROTI Lajos (HUN),N,17,Mihaly VASAS,C,G69'
220,1403,MEX,LOPEZ Antonio (ESP),N,13,Jaime GOMEZ,C,G69'
220,1403,HUN,BAROTI Lajos (HUN),N,18,Tivadar MONOSTORI,C,G69'
220,1403,MEX,LOPEZ Antonio (ESP),N,16,Jose ROCA,C,G69'
220,1403,HUN,BAROTI Lajos (HUN),N,19,Zoltan FRIEDMANSZKY,C,G69'
220,1403,MEX,LOPEZ Antonio (ESP),N,18,Jaime SALAZAR,C,G69'
220,1403,HUN,BAROTI Lajos (HUN),N,21,Mate FENYVESI,C,G69'
220,1403,MEX,LOPEZ Antonio (ESP),N,21,Ligorio LOPEZ,C,G69'
220,1426,PAR,GONZALEZ Aurelio (PAR),S,12,Samuel AGUILAR,GK,G69'
220,1426,YUG,TIRNANIC Aleksandar (YUG),S,1,Vladimir BEARA,GK,G69'
220,1426,PAR,GONZALEZ Aurelio (PAR),S,2,Edelmiro AREVALO,GK,G69'
220,1426,YUG,TIRNANIC Aleksandar (YUG),S,4,Tomislav CRNKOVIC,GK,G69'
220,1426,PAR,GONZALEZ Aurelio (PAR),S,3,Juan Vicente LEZCANO,GK,G69'
220,1426,YUG,TIRNANIC Aleksandar (YUG),S,5,Novak TOMIC,GK,G69'
220,1426,PAR,GONZALEZ Aurelio (PAR),S,4,Ignacio ACHUCARRO,GK,G69'
220,1426,YUG,TIRNANIC Aleksandar (YUG),S,6,Branko ZEBEC,C,G69'
220,1426,PAR,GONZALEZ Aurelio (PAR),S,5,Salvador VILLALBA,C,G69'
220,1426,YUG,TIRNANIC Aleksandar (YUG),S,8,Dobrosav KRSTIC,C,G69'
220,1426,PAR,GONZALEZ Aurelio (PAR),S,6,Eligio ECHAGUE,C,G69'
220,1426,YUG,TIRNANIC Aleksandar (YUG),S,9,Vujadin BOSKOV,C,G69'
220,1426,PAR,GONZALEZ Aurelio (PAR),S,7,Juan AGUERO,C,G49'
220,1426,YUG,TIRNANIC Aleksandar (YUG),S,12,Aleksandar PETAKOVIC,C,G49'
220,1426,PAR,GONZALEZ Aurelio (PAR),S,8,Jose PARODI,C,G20'
220,1426,YUG,TIRNANIC Aleksandar (YUG),S,13,Toza VESELINOVIC,C,G29'
220,1426,PAR,GONZALEZ Aurelio (PAR),S,9,Jorge ROMERO,C,G80'
220,1426,YUG,TIRNANIC Aleksandar (YUG),S,15,Dragoslav SEKULARAC,C,G80'
220,1426,PAR,GONZALEZ Aurelio (PAR),S,11,Florencio AMARILLA,C,G80'
220,1426,YUG,TIRNANIC Aleksandar (YUG),S,17,Zdravko RAJKOV,C,G73'
220,1426,PAR,GONZALEZ Aurelio (PAR),S,21,Cayetano RE,C,G73'
220,1426,YUG,TIRNANIC Aleksandar (YUG),S,19,Radivoje OGNJANOVIC,C,G12'
220,1426,PAR,GONZALEZ Aurelio (PAR),N,1,Ramon MAYEREGGER,C,G12'
220,1426,YUG,TIRNANIC Aleksandar (YUG),N,2,Srboljub KRIVOKUCA,C,G12'
220,1426,PAR,GONZALEZ Aurelio (PAR),N,10,Oscar AGUILERA,C,G12'
220,1426,YUG,TIRNANIC Aleksandar (YUG),N,3,Vasilije SIJAKOVIC,C,G12'
220,1426,PAR,GONZALEZ Aurelio (PAR),N,13,Luis GINI,C,G12'
220,1426,YUG,TIRNANIC Aleksandar (YUG),N,7,Milos MILUTINOVIC,C,G12'
220,1426,PAR,GONZALEZ Aurelio (PAR),N,14,Dario SEGOVIA,C,G12'
220,1426,YUG,TIRNANIC Aleksandar (YUG),N,10,Ivan SANTEK,C,G12'
220,1426,PAR,GONZALEZ Aurelio (PAR),N,15,Luis SILVA,C,G12'
220,1426,YUG,TIRNANIC Aleksandar (YUG),N,11,Vlada POPOVIC,C,G12'
220,1426,PAR,GONZALEZ Aurelio (PAR),N,16,Claudio LEZCANO,C,G12'
220,1426,YUG,TIRNANIC Aleksandar (YUG),N,14,Milorad MILUTINOVIC,C,G12'
220,1426,PAR,GONZALEZ Aurelio (PAR),N,17,Agustin MIRANDA,C,G12'
220,1426,YUG,TIRNANIC Aleksandar (YUG),N,16,Ilijas PASIC,C,G12'
220,1426,PAR,GONZALEZ Aurelio (PAR),N,18,Benigno Gilberto PENAYO,C,G12'
220,1426,YUG,TIRNANIC Aleksandar (YUG),N,18,Luka LIPOSINOVIC,C,G12'
220,1426,PAR,GONZALEZ Aurelio (PAR),N,19,Eliseo INSFRAN,C,G12'
220,1426,YUG,TIRNANIC Aleksandar (YUG),N,20,Gordan IROVIC,C,G12'
220,1426,PAR,GONZALEZ Aurelio (PAR),N,20,Jose Raul AVEIRO,C,G12'
220,1426,YUG,TIRNANIC Aleksandar (YUG),N,21,Nikola RADOVIC,C,G12'
220,1426,PAR,GONZALEZ Aurelio (PAR),N,22,Eligio Antonio INSFRAN,C,G12'
220,1426,YUG,TIRNANIC Aleksandar (YUG),N,22,Drazen JERKOVIC,C,G12'
220,1387,FRA,BATTEAUX Albert (FRA),S,1,Claude ABBES,GK,G12'
220,1387,SCO,WALKER Dawson (SCO),S,2,Bill BROWN,GK,G12'
220,1387,FRA,BATTEAUX Albert (FRA),S,4,Raymond KAELBEL,GK,G12'
220,1387,SCO,WALKER Dawson (SCO),S,4,Eric CALDOW,GK,G12'
220,1387,FRA,BATTEAUX Albert (FRA),S,5,Andre LEROND,GK,G12'
220,1387,SCO,WALKER Dawson (SCO),S,5,John HEWIE,GK,G12'
220,1387,FRA,BATTEAUX Albert (FRA),S,10,Robert JONQUET,C,G12'
220,1387,SCO,WALKER Dawson (SCO),S,8,Eddie TURNBULL,C,G12'
220,1387,FRA,BATTEAUX Albert (FRA),S,12,Jean-Jacques MARCEL,C,G12'
220,1387,SCO,WALKER Dawson (SCO),S,9,Bobby EVANS,C,G12'
220,1387,FRA,BATTEAUX Albert (FRA),S,13,Armand PENVERNE,C,G12'
220,1387,SCO,WALKER Dawson (SCO),S,11,Dave MACKAY,C,G12'
220,1387,FRA,BATTEAUX Albert (FRA),S,17,Just FONTAINE,C,G44'
220,1387,SCO,WALKER Dawson (SCO),S,13,Sammy BAIRD,C,G66'
220,1387,FRA,BATTEAUX Albert (FRA),S,18,Raymond KOPA,C,G22'
220,1387,SCO,WALKER Dawson (SCO),S,16,Jimmy MURRAY,C,G22'
220,1387,FRA,BATTEAUX Albert (FRA),S,20,Roger PIANTONI,C,G22'
220,1387,SCO,WALKER Dawson (SCO),S,17,Jackie MUDIE,C,G22'
220,1387,FRA,BATTEAUX Albert (FRA),S,21,Jean VINCENT,C,G22'
220,1387,SCO,WALKER Dawson (SCO),S,19,Bobby COLLINS,C,G22'
220,1387,FRA,BATTEAUX Albert (FRA),S,22,Maryan WISNIESKI,C,G22'
220,1387,SCO,WALKER Dawson (SCO),S,21,Stuart IMLACH,C,G22'
220,1387,FRA,BATTEAUX Albert (FRA),N,2,Dominique COLONNA,C,G22'
220,1387,SCO,WALKER Dawson (SCO),N,1,Tommy YOUNGER,C,G22'
220,1387,FRA,BATTEAUX Albert (FRA),N,3,Francois REMETTER,C,G22'
220,1387,SCO,WALKER Dawson (SCO),N,3,Alex PARKER,C,G22'
220,1387,FRA,BATTEAUX Albert (FRA),N,6,Roger MARCHE,C,G22'
220,1387,SCO,WALKER Dawson (SCO),N,6,Harry HADDOCK,C,G22'
220,1387,FRA,BATTEAUX Albert (FRA),N,7,Robert MOUYNET,C,G22'
220,1387,SCO,WALKER Dawson (SCO),N,7,Ian McCOLL,C,G22'
220,1387,FRA,BATTEAUX Albert (FRA),N,8,Bernard CHIARELLI,C,G22'
220,1387,SCO,WALKER Dawson (SCO),N,10,Tommy DOCHERTY,C,G22'
220,1387,FRA,BATTEAUX Albert (FRA),N,9,Kazimir HNATOW,C,G22'
220,1387,SCO,WALKER Dawson (SCO),N,12,Doug COWIE,C,G22'
220,1387,FRA,BATTEAUX Albert (FRA),N,11,Maurice LAFONT,C,G22'
220,1387,SCO,WALKER Dawson (SCO),N,14,Graham LEGGATT,C,G22'
220,1387,FRA,BATTEAUX Albert (FRA),N,14,Raymond BELLOT,C,G22'
220,1387,SCO,WALKER Dawson (SCO),N,15,Alex SCOTT,C,G22'
220,1387,FRA,BATTEAUX Albert (FRA),N,15,Stephan BRUEY,C,G22'
220,1387,SCO,WALKER Dawson (SCO),N,18,John COYLE,C,G22'
220,1387,FRA,BATTEAUX Albert (FRA),N,16,Yvon DOUIS,C,G22'
220,1387,SCO,WALKER Dawson (SCO),N,20,Archie ROBERTSON,C,G22'
220,1387,FRA,BATTEAUX Albert (FRA),N,19,Celestin OLIVER,C,G22'
220,1387,SCO,WALKER Dawson (SCO),N,22,Willie FERNIE,C,G22'
220,1327,ENG,WINTERBOTTOM Walter (ENG),S,1,Colin MC DONALD,GK,G22'
220,1327,AUT,ARGAUER Josef (AUT),S,1,Rudolf SZANWALD,GK,G22'
220,1327,ENG,WINTERBOTTOM Walter (ENG),S,2,Don HOWE,GK,G22'
220,1327,AUT,ARGAUER Josef (AUT),S,3,Ernst HAPPEL,GK,G22'
220,1327,ENG,WINTERBOTTOM Walter (ENG),S,3,Tommy BANKS,GK,G22'
220,1327,AUT,ARGAUER Josef (AUT),S,4,Franz SWOBODA,GK,G22'
220,1327,ENG,WINTERBOTTOM Walter (ENG),S,4,Eddie CLAMP,GK,G22'
220,1327,AUT,ARGAUER Josef (AUT),S,5,Gerhard HANAPPI,C,G22'
220,1327,ENG,WINTERBOTTOM Walter (ENG),S,5,Billy WRIGHT,C,G22'
220,1327,AUT,ARGAUER Josef (AUT),S,6,Karl KOLLER,C,G16'
220,1327,ENG,WINTERBOTTOM Walter (ENG),S,6,William SLATER,C,G16'
220,1327,AUT,ARGAUER Josef (AUT),S,8,Paul KOZLICEK,C,G16'
220,1327,ENG,WINTERBOTTOM Walter (ENG),S,7,Bryan DOUGLAS,C,G16'
220,1327,AUT,ARGAUER Josef (AUT),S,9,Hans BUZEK,C,G16'
220,1327,ENG,WINTERBOTTOM Walter (ENG),S,8,Bobby ROBSON,C,G16'
220,1327,AUT,ARGAUER Josef (AUT),S,10,Alfred KOERNER,C,G70'
220,1327,ENG,WINTERBOTTOM Walter (ENG),S,9,Derek KEVAN,C,G73'
220,1327,AUT,ARGAUER Josef (AUT),S,11,Helmut SENEKOWITSCH,C,G73'
220,1327,ENG,WINTERBOTTOM Walter (ENG),S,10,John HAYNES,C,G56'
220,1327,AUT,ARGAUER Josef (AUT),S,15,Walter KOLLMANN,C,G56'
220,1327,ENG,WINTERBOTTOM Walter (ENG),S,21,Alan A COURT,C,G56'
220,1327,AUT,ARGAUER Josef (AUT),S,17,Ernst KOZLICEK,C,G56'
220,1327,ENG,WINTERBOTTOM Walter (ENG),N,11,Tom FINNEY,C,G56'
220,1327,AUT,ARGAUER Josef (AUT),N,2,Paul HALLA,C,G56'
220,1327,ENG,WINTERBOTTOM Walter (ENG),N,12,Eddie HOPKINSON,C,G56'
220,1327,AUT,ARGAUER Josef (AUT),N,7,Walter HORAK,C,G56'
220,1327,ENG,WINTERBOTTOM Walter (ENG),N,13,Alan HODGKINSON,C,G56'
220,1327,AUT,ARGAUER Josef (AUT),N,12,Kurt SCHMIED,C,G56'
220,1327,ENG,WINTERBOTTOM Walter (ENG),N,14,Peter SILLETT,C,G56'
220,1327,AUT,ARGAUER Josef (AUT),N,13,Walter SCHLEGER,C,G56'
220,1327,ENG,WINTERBOTTOM Walter (ENG),N,15,Ronald CLAYTON,C,G56'
220,1327,AUT,ARGAUER Josef (AUT),N,14,Pepi HAMMERL,C,G56'
220,1327,ENG,WINTERBOTTOM Walter (ENG),N,16,Maurice NORMAN,C,G56'
220,1327,AUT,ARGAUER Josef (AUT),N,16,Karl STOTZ,C,G56'
220,1327,ENG,WINTERBOTTOM Walter (ENG),N,17,Peter BRABROOK,C,G56'
220,1327,AUT,ARGAUER Josef (AUT),N,18,Leopold BARSCHANDT,C,G56'
220,1327,ENG,WINTERBOTTOM Walter (ENG),N,18,Peter BROADBENT,C,G56'
220,1327,AUT,ARGAUER Josef (AUT),N,19,Robert DIENST,C,G56'
220,1327,ENG,WINTERBOTTOM Walter (ENG),N,19,Bobby SMITH,C,G56'
220,1327,AUT,ARGAUER Josef (AUT),N,20,Herbert NINAUS,C,G56'
220,1327,ENG,WINTERBOTTOM Walter (ENG),N,20,Bobby CHARLTON,C,G56'
220,1327,AUT,ARGAUER Josef (AUT),N,21,Ignaz PUSCHNIK,C,G56'
220,1327,ENG,WINTERBOTTOM Walter (ENG),N,22,Maurice SETTERS,C,G56'
220,1327,AUT,ARGAUER Josef (AUT),N,22,Bruno ENGELMEIER,C,G56'
220,1325,TCH,KOLSKY Karel (TCH),S,19,Bretislav DOLEJSI,GK,G56'
220,1325,ARG,STABILE Guillermo (ARG),S,1,Amadeo CARRIZO,GK,G56'
220,1325,TCH,KOLSKY Karel (TCH),S,2,Gustav MRAZ,GK,G56'
220,1325,ARG,STABILE Guillermo (ARG),S,2,Pedro DELLACHA,C,G56'
220,1325,TCH,KOLSKY Karel (TCH),S,4,Ladislav NOVAK,C,G56'
220,1325,ARG,STABILE Guillermo (ARG),S,3,Federico VAIRO,C,G56'
220,1325,TCH,KOLSKY Karel (TCH),S,5,Josef MASOPUST,C,G56'
220,1325,ARG,STABILE Guillermo (ARG),S,4,Juan Francesco LOMBARDO,C,G56'
220,1325,TCH,KOLSKY Karel (TCH),S,8,Milan DVORAK,C,G8'
220,1325,ARG,STABILE Guillermo (ARG),S,5,Nestor ROSSI,C,G8'
220,1325,TCH,KOLSKY Karel (TCH),S,9,Pavol MOLNAR,C,G8'
220,1325,ARG,STABILE Guillermo (ARG),S,6,Jose VARACKA,C,G8'
220,1325,TCH,KOLSKY Karel (TCH),S,10,Jaroslav BOROVICKA,C,G8'
220,1325,ARG,STABILE Guillermo (ARG),S,7,Oreste Omar CORBATTA,C,P65'
220,1325,TCH,KOLSKY Karel (TCH),S,12,Zdenek ZIKAN,C,G17' G40'
220,1325,ARG,STABILE Guillermo (ARG),S,9,Norberto MENENDEZ,C,G17' G40'
220,1325,TCH,KOLSKY Karel (TCH),S,13,Vaclav HOVORKA,C,G82' G89'
220,1325,ARG,STABILE Guillermo (ARG),S,11,Angel LABRUNA,C,G82' G89'
220,1325,TCH,KOLSKY Karel (TCH),S,14,Jiri FEUREISL,C,G69'
220,1325,ARG,STABILE Guillermo (ARG),S,19,Ludovico AVIO,C,G69'
220,1325,TCH,KOLSKY Karel (TCH),S,16,Jan POPLUHAR,C,G69'
220,1325,ARG,STABILE Guillermo (ARG),S,22,Osvaldo CRUZ,C,G69'
220,1325,TCH,KOLSKY Karel (TCH),N,1,Imrich STACHO,C,G69'
220,1325,ARG,STABILE Guillermo (ARG),N,8,Eliseo PRADO,C,G69'
220,1325,TCH,KOLSKY Karel (TCH),N,3,Jiri CADEK,C,G69'
220,1325,ARG,STABILE Guillermo (ARG),N,10,Alfredo ROJAS,C,G69'
220,1325,TCH,KOLSKY Karel (TCH),N,6,Svatopluk PLUSKAL,C,G69'
220,1325,ARG,STABILE Guillermo (ARG),N,12,Julio MUSSIMESI,C,G69'
220,1325,TCH,KOLSKY Karel (TCH),N,7,Kazimir GAJDOS,C,G69'
220,1325,ARG,STABILE Guillermo (ARG),N,13,Alfredo PEREZ,C,G69'
220,1325,TCH,KOLSKY Karel (TCH),N,11,Tadeas KRAUS,C,G69'
220,1325,ARG,STABILE Guillermo (ARG),N,14,Federico EDWARDS,C,G69'
220,1325,TCH,KOLSKY Karel (TCH),N,15,Jan HERTL,C,G69'
220,1325,ARG,STABILE Guillermo (ARG),N,15,David ACEVEDO,C,G69'
220,1325,TCH,KOLSKY Karel (TCH),N,17,Titus BUBERNIK,C,G69'
220,1325,ARG,STABILE Guillermo (ARG),N,16,Eliseo MOURINO,C,G69'
220,1325,TCH,KOLSKY Karel (TCH),N,18,Adolf SCHERER,C,G69'
220,1325,ARG,STABILE Guillermo (ARG),N,17,Jose RAMOS DELGADO,C,G69'
220,1325,TCH,KOLSKY Karel (TCH),N,20,Anton MORAVCIK,C,G69'
220,1325,ARG,STABILE Guillermo (ARG),N,18,Norberto BOGGIO,C,G69'
220,1325,TCH,KOLSKY Karel (TCH),N,21,Frantisek SAFRANEK,C,G69'
220,1325,ARG,STABILE Guillermo (ARG),N,20,Ricardo INFANTE,C,G69'
220,1325,TCH,KOLSKY Karel (TCH),N,22,Viliam SCHROJF,C,G69'
220,1325,ARG,STABILE Guillermo (ARG),N,21,Jose SANFILIPPO,C,G69'
220,1373,URS,KACHALIN Gavril (URS),S,1,Lev YASHIN,GK,G69'
220,1373,ENG,WINTERBOTTOM Walter (ENG),S,1,Colin MC DONALD,GK,G69'
220,1373,URS,KACHALIN Gavril (URS),S,2,Vladimir KESAREV,GK,G69'
220,1373,ENG,WINTERBOTTOM Walter (ENG),S,2,Don HOWE,GK,G69'
220,1373,URS,KACHALIN Gavril (URS),S,3,Konstantin KRIZHEVSKI,GK,G69'
220,1373,ENG,WINTERBOTTOM Walter (ENG),S,3,Tommy BANKS,GK,G69'
220,1373,URS,KACHALIN Gavril (URS),S,4,Boris KUZNETSOV,GK,G69'
220,1373,ENG,WINTERBOTTOM Walter (ENG),S,5,Billy WRIGHT,C,G69'
220,1373,URS,KACHALIN Gavril (URS),S,5,Juri VOINOV,C,G69'
220,1373,ENG,WINTERBOTTOM Walter (ENG),S,6,William SLATER,C,G69'
220,1373,URS,KACHALIN Gavril (URS),S,7,German APUKTHIN,C,G69'
220,1373,ENG,WINTERBOTTOM Walter (ENG),S,9,Derek KEVAN,C,G69'
220,1373,URS,KACHALIN Gavril (URS),S,8,Valentin IVANOV,C,G69'
220,1373,ENG,WINTERBOTTOM Walter (ENG),S,10,John HAYNES,C,G69'
220,1373,URS,KACHALIN Gavril (URS),S,9,Nikita SIMONYAN,C,G69'
220,1373,ENG,WINTERBOTTOM Walter (ENG),S,15,Ronald CLAYTON,C,G69'
220,1373,URS,KACHALIN Gavril (URS),S,11,Anatoli ILYIN,C,G68'
220,1373,ENG,WINTERBOTTOM Walter (ENG),S,17,Peter BRABROOK,C,G68'
220,1373,URS,KACHALIN Gavril (URS),S,16,Viktor TSARYOV,C,G68'
220,1373,ENG,WINTERBOTTOM Walter (ENG),S,18,Peter BROADBENT,C,G68'
220,1373,URS,KACHALIN Gavril (URS),S,20,Yuri FALIN,C,G68'
220,1373,ENG,WINTERBOTTOM Walter (ENG),S,21,Alan A COURT,C,G68'
220,1373,URS,KACHALIN Gavril (URS),N,6,Igor NETTO,C,G68'
220,1373,ENG,WINTERBOTTOM Walter (ENG),N,4,Eddie CLAMP,C,G68'
220,1373,URS,KACHALIN Gavril (URS),N,10,Sergei SALNIKOV,C,G68'
220,1373,ENG,WINTERBOTTOM Walter (ENG),N,7,Bryan DOUGLAS,C,G68'
220,1373,URS,KACHALIN Gavril (URS),N,12,Vladimir MASLACHENKO,C,G68'
220,1373,ENG,WINTERBOTTOM Walter (ENG),N,8,Bobby ROBSON,C,G68'
220,1373,URS,KACHALIN Gavril (URS),N,13,Vladimir BELYAYEV,C,G68'
220,1373,ENG,WINTERBOTTOM Walter (ENG),N,11,Tom FINNEY,C,G68'
220,1373,URS,KACHALIN Gavril (URS),N,14,Leonid OSTROVSKI,C,G68'
220,1373,ENG,WINTERBOTTOM Walter (ENG),N,12,Eddie HOPKINSON,C,G68'
220,1373,URS,KACHALIN Gavril (URS),N,15,Anatoli MASLYONKIN,C,G68'
220,1373,ENG,WINTERBOTTOM Walter (ENG),N,13,Alan HODGKINSON,C,G68'
220,1373,URS,KACHALIN Gavril (URS),N,17,Aleksandr IVANOV,C,G68'
220,1373,ENG,WINTERBOTTOM Walter (ENG),N,14,Peter SILLETT,C,G68'
220,1373,URS,KACHALIN Gavril (URS),N,18,Valentin BUBUKIN,C,G68'
220,1373,ENG,WINTERBOTTOM Walter (ENG),N,16,Maurice NORMAN,C,G68'
220,1373,URS,KACHALIN Gavril (URS),N,19,Gennadi GUSAROV,C,G68'
220,1373,ENG,WINTERBOTTOM Walter (ENG),N,19,Bobby SMITH,C,G68'
220,1373,URS,KACHALIN Gavril (URS),N,21,Genrikh FEDOSOV,C,G68'
220,1373,ENG,WINTERBOTTOM Walter (ENG),N,20,Bobby CHARLTON,C,G68'
220,1373,URS,KACHALIN Gavril (URS),N,22,Vladimir YEROKHIN,C,G68'
220,1373,ENG,WINTERBOTTOM Walter (ENG),N,22,Maurice SETTERS,C,G68'
220,1422,NIR,DOHERTY Peter (NIR),S,12,Norman UPRICHARD,GK,G68'
220,1422,TCH,KOLSKY Karel (TCH),S,19,Bretislav DOLEJSI,GK,G68'
220,1422,NIR,DOHERTY Peter (NIR),S,2,Willie CUNNINGHAM,GK,G68'
220,1422,TCH,KOLSKY Karel (TCH),S,2,Gustav MRAZ,GK,G68'
